fat_tree,nb_roots,nb_proc,size,rank,communication_time,computation_time
"2;24,48;1,3;1,1",3,144,6600,137,2.23909548,14.92702105
"2;24,48;1,3;1,1",3,144,6600,138,2.23907332,14.92702891
"2;24,48;1,3;1,1",3,144,6600,139,2.21905172,14.92705867
"2;24,48;1,3;1,1",3,144,6600,140,2.20650246,14.92691085
"2;24,48;1,3;1,1",3,144,6600,141,2.20645493,14.92691882
"2;24,48;1,3;1,1",3,144,6600,142,2.21860622,14.92752794
"2;24,48;1,3;1,1",3,144,6600,143,2.23896694,14.92716601
"2;24,48;1,24;1,1",24,144,6600,0,1.14895823,14.67939186
"2;24,48;1,24;1,1",24,144,6600,1,1.14865997,14.6794484
"2;24,48;1,24;1,1",24,144,6600,2,1.14882163,14.67928674
"2;24,48;1,24;1,1",24,144,6600,3,1.14864696,14.67946141
"2;24,48;1,24;1,1",24,144,6600,4,1.14884528,14.67926309
"2;24,48;1,24;1,1",24,144,6600,5,1.14886822,14.67925031
"2;24,48;1,24;1,1",24,144,6600,6,1.14877481,14.67933356
"2;24,48;1,24;1,1",24,144,6600,7,1.13723877,14.67942435
"2;24,48;1,24;1,1",24,144,6600,8,1.13709017,14.67956356
"2;24,48;1,24;1,1",24,144,6600,9,1.13682223,14.67984491
"2;24,48;1,24;1,1",24,144,6600,10,1.13736631,14.67930228
"2;24,48;1,24;1,1",24,144,6600,11,1.14886298,14.67924539
"2;24,48;1,24;1,1",24,144,6600,12,1.14873195,14.67937642
"2;24,48;1,24;1,1",24,144,6600,13,1.14870595,14.67945777
"2;24,48;1,24;1,1",24,144,6600,14,1.14875475,14.67936781
"2;24,48;1,24;1,1",24,144,6600,15,1.14864922,14.67948923
"2;24,48;1,24;1,1",24,144,6600,16,1.14874169,14.67939599
"2;24,48;1,24;1,1",24,144,6600,17,1.14879105,14.67933738
"2;24,48;1,24;1,1",24,144,6600,18,1.14883297,14.67928888
"2;24,48;1,24;1,1",24,144,6600,19,1.13729315,14.67937617
"2;24,48;1,24;1,1",24,144,6600,20,1.13736255,14.67932154
"2;24,48;1,24;1,1",24,144,6600,21,1.13724674,14.679407
"2;24,48;1,24;1,1",24,144,6600,22,1.13738035,14.67929582
"2;24,48;1,24;1,1",24,144,6600,23,1.14896656,14.67914181
"2;24,48;1,24;1,1",24,144,6600,24,1.14857845,14.67932982
"2;24,48;1,24;1,1",24,144,6600,25,1.14858889,14.67933566
"2;24,48;1,24;1,1",24,144,6600,26,1.14854949,14.67935248
"2;24,48;1,24;1,1",24,144,6600,27,1.14856632,14.67933565
"2;24,48;1,24;1,1",24,144,6600,28,1.1485678,14.67934952
"2;24,48;1,24;1,1",24,144,6600,29,1.14857433,14.67932637
"2;24,48;1,24;1,1",24,144,6600,30,1.14833191,14.6796008
"2;24,48;1,24;1,1",24,144,6600,31,1.1371344,14.67931294
"2;24,48;1,24;1,1",24,144,6600,32,1.13720113,14.67927583
"2;24,48;1,24;1,1",24,144,6600,33,1.13717898,14.67926836
"2;24,48;1,24;1,1",24,144,6600,34,1.13703972,14.67940762
"2;24,48;1,24;1,1",24,144,6600,35,1.14865144,14.67924926
"2;24,48;1,24;1,1",24,144,6600,36,1.1486985,14.68005291
"2;24,48;1,24;1,1",24,144,6600,37,1.14856262,14.67940663
"2;24,48;1,24;1,1",24,144,6600,38,1.14866635,14.67923562
"2;24,48;1,24;1,1",24,144,6600,39,1.14852985,14.6794359
"2;24,48;1,24;1,1",24,144,6600,40,1.14859288,14.67936002
"2;24,48;1,24;1,1",24,144,6600,41,1.14856588,14.67937021
"2;24,48;1,24;1,1",24,144,6600,42,1.14853063,14.67937134
"2;24,48;1,24;1,1",24,144,6600,43,1.13705922,14.67940673
"2;24,48;1,24;1,1",24,144,6600,44,1.13724232,14.6792189
"2;24,48;1,24;1,1",24,144,6600,45,1.13697427,14.6795101
"2;24,48;1,24;1,1",24,144,6600,46,1.13722674,14.6792206
"2;24,48;1,24;1,1",24,144,6600,47,1.14864161,14.6792654
"2;24,48;1,24;1,1",24,144,6600,48,1.1481434,14.67978057
"2;24,48;1,24;1,1",24,144,6600,49,1.14842199,14.67956302
"2;24,48;1,24;1,1",24,144,6600,50,1.14866666,14.67923531
"2;24,48;1,24;1,1",24,144,6600,51,1.14846641,14.67944184
"2;24,48;1,24;1,1",24,144,6600,52,1.14854723,14.67936383
"2;24,48;1,24;1,1",24,144,6600,53,1.14830123,14.67961226
"2;24,48;1,24;1,1",24,144,6600,54,1.1485737,14.67934163
"2;24,48;1,24;1,1",24,144,6600,55,1.13712687,14.67935121
"2;24,48;1,24;1,1",24,144,6600,56,1.13725291,14.67919443
"2;24,48;1,24;1,1",24,144,6600,57,1.13718228,14.67926506
"2;24,48;1,24;1,1",24,144,6600,58,1.1371305,14.67934865
"2;24,48;1,24;1,1",24,144,6600,59,1.1484951,14.6794056
"2;24,48;1,24;1,1",24,144,6600,60,1.14853447,14.67963844
"2;24,48;1,24;1,1",24,144,6600,61,1.1486355,14.67928385
"2;24,48;1,24;1,1",24,144,6600,62,1.14859423,14.67930775
"2;24,48;1,24;1,1",24,144,6600,63,1.14847378,14.67943481
"2;24,48;1,24;1,1",24,144,6600,64,1.14860233,14.67931626
"2;24,48;1,24;1,1",24,144,6600,65,1.14846808,14.67947266
"2;24,48;1,24;1,1",24,144,6600,66,1.14854358,14.67935839
"2;24,48;1,24;1,1",24,144,6600,67,1.13706451,14.67938283
"2;24,48;1,24;1,1",24,144,6600,68,1.13718584,14.6792759
"2;24,48;1,24;1,1",24,144,6600,69,1.13720673,14.67924061
"2;24,48;1,24;1,1",24,144,6600,70,1.13721485,14.67924538
"2;24,48;1,24;1,1",24,144,6600,71,1.14853573,14.67938892
"2;24,48;1,24;1,1",24,144,6600,72,1.14843702,14.67946495
"2;24,48;1,24;1,1",24,144,6600,73,1.14853136,14.67943694
"2;24,48;1,24;1,1",24,144,6600,74,1.14860118,14.67933231
"2;24,48;1,24;1,1",24,144,6600,75,1.14856097,14.67934101
"2;24,48;1,24;1,1",24,144,6600,76,1.14857055,14.67935899
"2;24,48;1,24;1,1",24,144,6600,77,1.14854975,14.67935223
"2;24,48;1,24;1,1",24,144,6600,78,1.1485411,14.67940698
"2;24,48;1,24;1,1",24,144,6600,79,1.13678207,14.6796797
"2;24,48;1,24;1,1",24,144,6600,80,1.13704292,14.67940442
"2;24,48;1,24;1,1",24,144,6600,81,1.13722581,14.67923041
"2;24,48;1,24;1,1",24,144,6600,82,1.13676793,14.67974584
"2;24,48;1,24;1,1",24,144,6600,83,1.14858076,14.67934687
"2;24,48;1,24;1,1",24,144,6600,84,1.13592584,14.67935714
"2;24,48;1,24;1,1",24,144,6600,85,1.13603391,14.67924907
"2;24,48;1,24;1,1",24,144,6600,86,1.13600708,14.67933116
"2;24,48;1,24;1,1",24,144,6600,87,1.13582057,14.67946241
"2;24,48;1,24;1,1",24,144,6600,88,1.13587711,14.67940587
"2;24,48;1,24;1,1",24,144,6600,89,1.13596276,14.67932022
"2;24,48;1,24;1,1",24,144,6600,90,1.13600455,14.67931011
"2;24,48;1,24;1,1",24,144,6600,91,1.12455422,14.67927413
"2;24,48;1,24;1,1",24,144,6600,92,1.12447562,14.67935273
"2;24,48;1,24;1,1",24,144,6600,93,1.12447702,14.67941882
"2;24,48;1,24;1,1",24,144,6600,94,1.12452824,14.67933568
"2;24,48;1,24;1,1",24,144,6600,95,1.13599951,14.67928219
"2;24,48;1,24;1,1",24,144,6600,96,1.13594906,14.67938809
"2;24,48;1,24;1,1",24,144,6600,97,1.13553203,14.67974967
"2;24,48;1,24;1,1",24,144,6600,98,1.13444676,14.68083622
"2;24,48;1,24;1,1",24,144,6600,99,1.13590803,14.67937495
"2;24,48;1,24;1,1",24,144,6600,100,1.1361032,14.67920064
"2;24,48;1,24;1,1",24,144,6600,101,1.13600533,14.67927765
"2;24,48;1,24;1,1",24,144,6600,102,1.13603325,14.67924973
"2;24,48;1,24;1,1",24,144,6600,103,1.12448664,14.67934171
"2;24,48;1,24;1,1",24,144,6600,104,1.12465207,14.67919496
"2;24,48;1,24;1,1",24,144,6600,105,1.12434693,14.67948141
"2;24,48;1,24;1,1",24,144,6600,106,1.12408498,14.67976115
"2;24,48;1,24;1,1",24,144,6600,107,1.13625054,14.67906139
"2;24,48;1,24;1,1",24,144,6600,108,1.13590204,14.67944274
"2;24,48;1,24;1,1",24,144,6600,109,1.13581499,14.67946799
"2;24,48;1,24;1,1",24,144,6600,110,1.13585412,14.67942886
"2;24,48;1,24;1,1",24,144,6600,111,1.13608749,14.67919549
"2;24,48;1,24;1,1",24,144,6600,112,1.13602069,14.67926228
"2;24,48;1,24;1,1",24,144,6600,113,1.13602068,14.6792623
"2;24,48;1,24;1,1",24,144,6600,114,1.13526713,14.68001585
"2;24,48;1,24;1,1",24,144,6600,115,1.12438161,14.67950278
"2;24,48;1,24;1,1",24,144,6600,116,1.12470817,14.67914109
"2;24,48;1,24;1,1",24,144,6600,117,1.12443003,14.67939831
"2;24,48;1,24;1,1",24,144,6600,118,1.12428447,14.6795426
"2;24,48;1,24;1,1",24,144,6600,119,1.13625976,14.67902194
"2;24,48;1,24;1,1",24,144,6600,120,1.13611063,14.67917235
"2;24,48;1,24;1,1",24,144,6600,121,1.13607341,14.67926234
"2;24,48;1,24;1,1",24,144,6600,122,1.13599632,14.67928666
"2;24,48;1,24;1,1",24,144,6600,123,1.13573152,14.67962117
"2;24,48;1,24;1,1",24,144,6600,124,1.13605995,14.67922303
"2;24,48;1,24;1,1",24,144,6600,125,1.13593182,14.67934988
"2;24,48;1,24;1,1",24,144,6600,126,1.13610565,14.67920146
"2;24,48;1,24;1,1",24,144,6600,127,1.12435799,14.67949755
"2;24,48;1,24;1,1",24,144,6600,128,1.12471118,14.67914186
"2;24,48;1,24;1,1",24,144,6600,129,1.12354705,14.6803222
"2;24,48;1,24;1,1",24,144,6600,130,1.12465211,14.67918985
"2;24,48;1,24;1,1",24,144,6600,131,1.13601227,14.67926943
"2;24,48;1,24;1,1",24,144,6600,132,1.14856411,14.67934361
"2;24,48;1,24;1,1",24,144,6600,133,1.14802352,14.67988751
"2;24,48;1,24;1,1",24,144,6600,134,1.14861862,14.67929351
"2;24,48;1,24;1,1",24,144,6600,135,1.14851553,14.67939982
"2;24,48;1,24;1,1",24,144,6600,136,1.14860346,14.67930476
"2;24,48;1,24;1,1",24,144,6600,137,1.14854268,14.67935929
"2;24,48;1,24;1,1",24,144,6600,138,1.14875312,14.67920284
"2;24,48;1,24;1,1",24,144,6600,139,1.13721875,14.67926229
"2;24,48;1,24;1,1",24,144,6600,140,1.13674844,14.67970533
"2;24,48;1,24;1,1",24,144,6600,141,1.13693164,14.6795157
"2;24,48;1,24;1,1",24,144,6600,142,1.13707569,14.67937037
"2;24,48;1,24;1,1",24,144,6600,143,1.14823238,14.67970157
"2;24,48;1,13;1,1",13,144,6600,0,1.36032754,14.55267761
"2;24,48;1,13;1,1",13,144,6600,1,1.36241706,14.55259044
"2;24,48;1,13;1,1",13,144,6600,2,1.35205465,14.55266446
"2;24,48;1,13;1,1",13,144,6600,3,1.35213256,14.55256987
"2;24,48;1,13;1,1",13,144,6600,4,1.35204783,14.55266402
"2;24,48;1,13;1,1",13,144,6600,5,1.35208506,14.55261165
"2;24,48;1,13;1,1",13,144,6600,6,1.352004,14.55274692
"2;24,48;1,13;1,1",13,144,6600,7,1.34866218,14.55262178
"2;24,48;1,13;1,1",13,144,6600,8,1.35447361,14.55268523
"2;24,48;1,13;1,1",13,144,6600,9,1.36182546,14.55258182
"2;24,48;1,13;1,1",13,144,6600,10,1.3543139,14.5526456
"2;24,48;1,13;1,1",13,144,6600,11,1.37466175,14.55251246
"2;24,48;1,13;1,1",13,144,6600,12,1.3601409,14.55265495
"2;24,48;1,13;1,1",13,144,6600,13,1.36248356,14.55252415
"2;24,48;1,13;1,1",13,144,6600,14,1.35208089,14.55260165
"2;24,48;1,13;1,1",13,144,6600,15,1.3522203,14.55247848
"2;24,48;1,13;1,1",13,144,6600,16,1.35210133,14.55259614
"2;24,48;1,13;1,1",13,144,6600,17,1.3522556,14.55244601
"2;24,48;1,13;1,1",13,144,6600,18,1.35211091,14.55259584
"2;24,48;1,13;1,1",13,144,6600,19,1.34876951,14.55250814
"2;24,48;1,13;1,1",13,144,6600,20,1.34612766,14.55253977
"2;24,48;1,13;1,1",13,144,6600,21,1.36189601,14.55251099
"2;24,48;1,13;1,1",13,144,6600,22,1.35356666,14.55251249
"2;24,48;1,13;1,1",13,144,6600,23,1.37456247,14.55261079
"2;24,48;1,13;1,1",13,144,6600,24,1.36003505,14.55250624
"2;24,48;1,13;1,1",13,144,6600,25,1.36219626,14.55260483
"2;24,48;1,13;1,1",13,144,6600,26,1.35169646,14.55279389
"2;24,48;1,13;1,1",13,144,6600,27,1.35195051,14.55254314
"2;24,48;1,13;1,1",13,144,6600,28,1.35192234,14.55257014
"2;24,48;1,13;1,1",13,144,6600,29,1.35193425,14.55261202
"2;24,48;1,13;1,1",13,144,6600,30,1.35191306,14.55256308
"2;24,48;1,13;1,1",13,144,6600,31,1.34857403,14.55255869
"2;24,48;1,13;1,1",13,144,6600,32,1.34594806,14.55251321
"2;24,48;1,13;1,1",13,144,6600,33,1.36152598,14.5526952
"2;24,48;1,13;1,1",13,144,6600,34,1.35332707,14.55256418
"2;24,48;1,13;1,1",13,144,6600,35,1.37437244,14.55260425
"2;24,48;1,13;1,1",13,144,6600,36,1.35995623,14.55256338
"2;24,48;1,13;1,1",13,144,6600,37,1.3620345,14.552792
"2;24,48;1,13;1,1",13,144,6600,38,1.35188824,14.55260525
"2;24,48;1,13;1,1",13,144,6600,39,1.35194914,14.55258142
"2;24,48;1,13;1,1",13,144,6600,40,1.35194607,14.55254447
"2;24,48;1,13;1,1",13,144,6600,41,1.35190316,14.5525717
"2;24,48;1,13;1,1",13,144,6600,42,1.35189834,14.55259761
"2;24,48;1,13;1,1",13,144,6600,43,1.34838448,14.5526805
"2;24,48;1,13;1,1",13,144,6600,44,1.34540918,14.55264924
"2;24,48;1,13;1,1",13,144,6600,45,1.35360968,14.55253282
"2;24,48;1,13;1,1",13,144,6600,46,1.35413471,14.55261839
"2;24,48;1,13;1,1",13,144,6600,47,1.37436869,14.55259143
"2;24,48;1,13;1,1",13,144,6600,48,1.36001929,14.55250032
"2;24,48;1,13;1,1",13,144,6600,49,1.36229278,14.55251702
"2;24,48;1,13;1,1",13,144,6600,50,1.3520361,14.55250753
"2;24,48;1,13;1,1",13,144,6600,51,1.35198614,14.55250338
"2;24,48;1,13;1,1",13,144,6600,52,1.35196126,14.55255322
"2;24,48;1,13;1,1",13,144,6600,53,1.35158975,14.55290036
"2;24,48;1,13;1,1",13,144,6600,54,1.35187126,14.55263151
"2;24,48;1,13;1,1",13,144,6600,55,1.34830447,14.55277843
"2;24,48;1,13;1,1",13,144,6600,56,1.3455519,14.55251929
"2;24,48;1,13;1,1",13,144,6600,57,1.35357555,14.55253469
"2;24,48;1,13;1,1",13,144,6600,58,1.35419792,14.5525605
"2;24,48;1,13;1,1",13,144,6600,59,1.37441,14.55254323
"2;24,48;1,13;1,1",13,144,6600,60,1.36006585,14.55248737
"2;24,48;1,13;1,1",13,144,6600,61,1.36216179,14.55264889
"2;24,48;1,13;1,1",13,144,6600,62,1.35187798,14.55263673
"2;24,48;1,13;1,1",13,144,6600,63,1.35192149,14.55257452
"2;24,48;1,13;1,1",13,144,6600,64,1.35198385,14.55249229
"2;24,48;1,13;1,1",13,144,6600,65,1.35192667,14.55259468
"2;24,48;1,13;1,1",13,144,6600,66,1.35198163,14.55251017
"2;24,48;1,13;1,1",13,144,6600,67,1.34859865,14.55247335
"2;24,48;1,13;1,1",13,144,6600,68,1.3403216,14.55271326
"2;24,48;1,13;1,1",13,144,6600,69,1.35349313,14.55262655
"2;24,48;1,13;1,1",13,144,6600,70,1.3517269,14.55271156
"2;24,48;1,13;1,1",13,144,6600,71,1.37442135,14.55253867
"2;24,48;1,13;1,1",13,144,6600,72,1.35985046,14.55267677
"2;24,48;1,13;1,1",13,144,6600,73,1.36223643,14.55259032
"2;24,48;1,13;1,1",13,144,6600,74,1.35180809,14.55271404
"2;24,48;1,13;1,1",13,144,6600,75,1.35186494,14.55262668
"2;24,48;1,13;1,1",13,144,6600,76,1.35187152,14.55263195
"2;24,48;1,13;1,1",13,144,6600,77,1.35200208,14.5525252
"2;24,48;1,13;1,1",13,144,6600,78,1.35186988,14.55260626
"2;24,48;1,13;1,1",13,144,6600,79,1.34845042,14.55264249
"2;24,48;1,13;1,1",13,144,6600,80,1.34016287,14.55286498
"2;24,48;1,13;1,1",13,144,6600,81,1.3534066,14.55271035
"2;24,48;1,13;1,1",13,144,6600,82,1.35149022,14.55293123
"2;24,48;1,13;1,1",13,144,6600,83,1.37441479,14.55255676
"2;24,48;1,13;1,1",13,144,6600,84,1.34739382,14.55252513
"2;24,48;1,13;1,1",13,144,6600,85,1.34967573,14.55251756
"2;24,48;1,13;1,1",13,144,6600,86,1.33922953,14.55262761
"2;24,48;1,13;1,1",13,144,6600,87,1.33921594,14.55265428
"2;24,48;1,13;1,1",13,144,6600,88,1.33927791,14.55263705
"2;24,48;1,13;1,1",13,144,6600,89,1.33929521,14.55258461
"2;24,48;1,13;1,1",13,144,6600,90,1.33923361,14.55262353
"2;24,48;1,13;1,1",13,144,6600,91,1.32786786,14.55257114
"2;24,48;1,13;1,1",13,144,6600,92,1.3276533,14.55280443
"2;24,48;1,13;1,1",13,144,6600,93,1.32769108,14.55271795
"2;24,48;1,13;1,1",13,144,6600,94,1.33086306,14.55260708
"2;24,48;1,13;1,1",13,144,6600,95,1.35028407,14.55265609
"2;24,48;1,13;1,1",13,144,6600,96,1.34723688,14.55266374
"2;24,48;1,13;1,1",13,144,6600,97,1.34953249,14.5526496
"2;24,48;1,13;1,1",13,144,6600,98,1.33926757,14.55258957
"2;24,48;1,13;1,1",13,144,6600,99,1.33941259,14.55247186
"2;24,48;1,13;1,1",13,144,6600,100,1.33941331,14.55248365
"2;24,48;1,13;1,1",13,144,6600,101,1.33919673,14.55274332
"2;24,48;1,13;1,1",13,144,6600,102,1.33935864,14.5524985
"2;24,48;1,13;1,1",13,144,6600,103,1.32783649,14.55263629
"2;24,48;1,13;1,1",13,144,6600,104,1.32764126,14.55276125
"2;24,48;1,13;1,1",13,144,6600,105,1.32779138,14.55261913
"2;24,48;1,13;1,1",13,144,6600,106,1.33062695,14.55278083
"2;24,48;1,13;1,1",13,144,6600,107,1.35036647,14.55255247
"2;24,48;1,13;1,1",13,144,6600,108,1.34713635,14.55284498
"2;24,48;1,13;1,1",13,144,6600,109,1.34958501,14.55264829
"2;24,48;1,13;1,1",13,144,6600,110,1.33938348,14.55248194
"2;24,48;1,13;1,1",13,144,6600,111,1.33938175,14.5524754
"2;24,48;1,13;1,1",13,144,6600,112,1.35085777,14.552537
"2;24,48;1,13;1,1",13,144,6600,113,1.33941524,14.55251102
"2;24,48;1,13;1,1",13,144,6600,114,1.33930276,14.55255438
"2;24,48;1,13;1,1",13,144,6600,115,1.32771442,14.5527086
"2;24,48;1,13;1,1",13,144,6600,116,1.32790405,14.55252379
"2;24,48;1,13;1,1",13,144,6600,117,1.32787666,14.55255272
"2;24,48;1,13;1,1",13,144,6600,118,1.32799326,14.55242559
"2;24,48;1,13;1,1",13,144,6600,119,1.35048289,14.55244597
"2;24,48;1,13;1,1",13,144,6600,120,1.3473804,14.55252815
"2;24,48;1,13;1,1",13,144,6600,121,1.34945095,14.55273998
"2;24,48;1,13;1,1",13,144,6600,122,1.33923024,14.55263354
"2;24,48;1,13;1,1",13,144,6600,123,1.3393476,14.55260264
"2;24,48;1,13;1,1",13,144,6600,124,1.35083703,14.55262391
"2;24,48;1,13;1,1",13,144,6600,125,1.33928841,14.55256746
"2;24,48;1,13;1,1",13,144,6600,126,1.33922627,14.55263087
"2;24,48;1,13;1,1",13,144,6600,127,1.327961,14.55253045
"2;24,48;1,13;1,1",13,144,6600,128,1.32782049,14.55258941
"2;24,48;1,13;1,1",13,144,6600,129,1.32790189,14.55250743
"2;24,48;1,13;1,1",13,144,6600,130,1.3279186,14.5525484
"2;24,48;1,13;1,1",13,144,6600,131,1.35009247,14.55282826
"2;24,48;1,13;1,1",13,144,6600,132,1.36007065,14.55246514
"2;24,48;1,13;1,1",13,144,6600,133,1.36232227,14.55247126
"2;24,48;1,13;1,1",13,144,6600,134,1.35188554,14.55261107
"2;24,48;1,13;1,1",13,144,6600,135,1.35198756,14.55251153
"2;24,48;1,13;1,1",13,144,6600,136,1.35171161,14.55276453
"2;24,48;1,13;1,1",13,144,6600,137,1.35144383,14.55311805
"2;24,48;1,13;1,1",13,144,6600,138,1.35181163,14.55266451
"2;24,48;1,13;1,1",13,144,6600,139,1.34852494,14.55254004
"2;24,48;1,13;1,1",13,144,6600,140,1.35437436,14.55245888
"2;24,48;1,13;1,1",13,144,6600,141,1.36177731,14.55244008
"2;24,48;1,13;1,1",13,144,6600,142,1.35420193,14.55256386
"2;24,48;1,13;1,1",13,144,6600,143,1.37419021,14.55277135
"2;24,48;1,15;1,1",15,144,6600,0,1.19161535,15.1407251
"2;24,48;1,15;1,1",15,144,6600,1,1.19440535,15.14064715
"2;24,48;1,15;1,1",15,144,6600,2,1.19126168,15.14078428
"2;24,48;1,15;1,1",15,144,6600,3,1.19508727,15.14064169
"2;24,48;1,15;1,1",15,144,6600,4,1.19442013,15.14074721
"2;24,48;1,15;1,1",15,144,6600,5,1.19923365,15.14084058
"2;24,48;1,15;1,1",15,144,6600,6,1.20721411,15.14076106
"2;24,48;1,15;1,1",15,144,6600,7,1.18300341,15.14070206
"2;24,48;1,15;1,1",15,144,6600,8,1.18377726,15.14078038
"2;24,48;1,15;1,1",15,144,6600,9,1.18385946,15.14067086
"2;24,48;1,15;1,1",15,144,6600,10,1.18285193,15.14073121
"2;24,48;1,15;1,1",15,144,6600,11,1.1872655,15.14068988
"2;24,48;1,15;1,1",15,144,6600,12,1.19152953,15.14062604
"2;24,48;1,15;1,1",15,144,6600,13,1.19441443,15.14068082
"2;24,48;1,15;1,1",15,144,6600,14,1.18631137,15.1406823
"2;24,48;1,15;1,1",15,144,6600,15,1.18630128,15.14072279
"2;24,48;1,15;1,1",15,144,6600,16,1.19448461,15.14066006
"2;24,48;1,15;1,1",15,144,6600,17,1.19934517,15.14072904
"2;24,48;1,15;1,1",15,144,6600,18,1.20737798,15.14059715
"2;24,48;1,15;1,1",15,144,6600,19,1.18305103,15.14069907
"2;24,48;1,15;1,1",15,144,6600,20,1.1882931,15.14060789
"2;24,48;1,15;1,1",15,144,6600,21,1.1912346,15.1405997
"2;24,48;1,15;1,1",15,144,6600,22,1.18283562,15.14075868
"2;24,48;1,15;1,1",15,144,6600,23,1.18716342,15.14081221
"2;24,48;1,15;1,1",15,144,6600,24,1.19124278,15.14070729
"2;24,48;1,15;1,1",15,144,6600,25,1.19409598,15.14076486
"2;24,48;1,15;1,1",15,144,6600,26,1.18611295,15.14069802
"2;24,48;1,15;1,1",15,144,6600,27,1.1860712,15.14071629
"2;24,48;1,15;1,1",15,144,6600,28,1.19427566,15.14067934
"2;24,48;1,15;1,1",15,144,6600,29,1.19910004,15.14077948
"2;24,48;1,15;1,1",15,144,6600,30,1.20700153,15.14078543
"2;24,48;1,15;1,1",15,144,6600,31,1.18286903,15.14064352
"2;24,48;1,15;1,1",15,144,6600,32,1.1878416,15.14084996
"2;24,48;1,15;1,1",15,144,6600,33,1.19084356,15.14077204
"2;24,48;1,15;1,1",15,144,6600,34,1.18268124,15.14069598
"2;24,48;1,15;1,1",15,144,6600,35,1.18702598,15.14070783
"2;24,48;1,15;1,1",15,144,6600,36,1.1870526,15.14070566
"2;24,48;1,15;1,1",15,144,6600,37,1.19407055,15.14078455
"2;24,48;1,15;1,1",15,144,6600,38,1.19131369,15.14077305
"2;24,48;1,15;1,1",15,144,6600,39,1.19510266,15.14081586
"2;24,48;1,15;1,1",15,144,6600,40,1.19431803,15.14062024
"2;24,48;1,15;1,1",15,144,6600,41,1.19955963,15.14059934
"2;24,48;1,15;1,1",15,144,6600,42,1.20751814,15.14060606
"2;24,48;1,15;1,1",15,144,6600,43,1.18262155,15.14086208
"2;24,48;1,15;1,1",15,144,6600,44,1.18370161,15.1406437
"2;24,48;1,15;1,1",15,144,6600,45,1.18266385,15.14080423
"2;24,48;1,15;1,1",15,144,6600,46,1.17456909,15.14079305
"2;24,48;1,15;1,1",15,144,6600,47,1.18714685,15.14058696
"2;24,48;1,15;1,1",15,144,6600,48,1.18700417,15.14076006
"2;24,48;1,15;1,1",15,144,6600,49,1.19425875,15.14057886
"2;24,48;1,15;1,1",15,144,6600,50,1.19143428,15.14066519
"2;24,48;1,15;1,1",15,144,6600,51,1.19521112,15.14068002
"2;24,48;1,15;1,1",15,144,6600,52,1.19430303,15.14063524
"2;24,48;1,15;1,1",15,144,6600,53,1.19934907,15.14078115
"2;24,48;1,15;1,1",15,144,6600,54,1.20743541,15.14072102
"2;24,48;1,15;1,1",15,144,6600,55,1.1828703,15.14067528
"2;24,48;1,15;1,1",15,144,6600,56,1.1832833,15.14107611
"2;24,48;1,15;1,1",15,144,6600,57,1.18270383,15.14067397
"2;24,48;1,15;1,1",15,144,6600,58,1.17461386,15.14076168
"2;24,48;1,15;1,1",15,144,6600,59,1.18714345,15.14062736
"2;24,48;1,15;1,1",15,144,6600,60,1.18707589,15.1406592
"2;24,48;1,15;1,1",15,144,6600,61,1.19415785,15.14074427
"2;24,48;1,15;1,1",15,144,6600,62,1.18607645,15.14071844
"2;24,48;1,15;1,1",15,144,6600,63,1.18611585,15.1406802
"2;24,48;1,15;1,1",15,144,6600,64,1.19419189,15.14074639
"2;24,48;1,15;1,1",15,144,6600,65,1.19947601,15.14066737
"2;24,48;1,15;1,1",15,144,6600,66,1.2073522,15.14081522
"2;24,48;1,15;1,1",15,144,6600,67,1.1834321,15.14086923
"2;24,48;1,15;1,1",15,144,6600,68,1.1834648,15.14067993
"2;24,48;1,15;1,1",15,144,6600,69,1.18339143,15.14074672
"2;24,48;1,15;1,1",15,144,6600,70,1.17463462,15.14069837
"2;24,48;1,15;1,1",15,144,6600,71,1.18743174,15.14031763
"2;24,48;1,15;1,1",15,144,6600,72,1.18702097,15.14073476
"2;24,48;1,15;1,1",15,144,6600,73,1.19406988,15.14076817
"2;24,48;1,15;1,1",15,144,6600,74,1.1861016,15.14071794
"2;24,48;1,15;1,1",15,144,6600,75,1.18600633,15.14078114
"2;24,48;1,15;1,1",15,144,6600,76,1.19417035,15.1407884
"2;24,48;1,15;1,1",15,144,6600,77,1.19952018,15.14063418
"2;24,48;1,15;1,1",15,144,6600,78,1.20745548,15.14067512
"2;24,48;1,15;1,1",15,144,6600,79,1.18363229,15.14070131
"2;24,48;1,15;1,1",15,144,6600,80,1.18359407,15.14055026
"2;24,48;1,15;1,1",15,144,6600,81,1.18339023,15.14075429
"2;24,48;1,15;1,1",15,144,6600,82,1.17478203,15.14057639
"2;24,48;1,15;1,1",15,144,6600,83,1.18753322,15.14021954
"2;24,48;1,15;1,1",15,144,6600,84,1.17341777,15.14074427
"2;24,48;1,15;1,1",15,144,6600,85,1.17870034,15.14069591
"2;24,48;1,15;1,1",15,144,6600,86,1.17858544,15.14065844
"2;24,48;1,15;1,1",15,144,6600,87,1.17859819,15.14063937
"2;24,48;1,15;1,1",15,144,6600,88,1.18661133,15.14090082
"2;24,48;1,15;1,1",15,144,6600,89,1.18648137,15.1408436
"2;24,48;1,15;1,1",15,144,6600,90,1.18666582,15.14064126
"2;24,48;1,15;1,1",15,144,6600,91,1.16198552,15.14073525
"2;24,48;1,15;1,1",15,144,6600,92,1.17021597,15.14054123
